ORIGIN CORRELATION ID,BU_UNIT_IDN,FACILITY IDN,PRODUCT CATEGORY CODE,PRODUCT CATEGORY,MATERIAL,INDUSTRIAL PROCESS TYPE,VALUE CHAIN PARTNER,PRCSS DESC TEXT,INDUSTRY TYP CDE,ORDER IDN,QNTY RECVD NUM,QNTY RECVD NUM UNIT,ALLWD FOOD WASTGE LVL PRCNT NUM,ALLWD FOOD WASTGE LVL QTY NUM,ALLWD FOOD WASTGE LVL QTY NUM UNIT,IDEAL RETL OUTPUT NUM,IDEAL RETL OUTPUT NUM UNIT,FOOD EXPRD PRCNT NUM,QNTY_OF_FOOD_EXPRD_NUM,QNTY_OF_FOOD_EXPRD_NUM_UNIT,OTHER_FOOD_WASTE_PRCNT_NUM,QNTY OTHER FOOD WASTE NUM,QNTY OTHER FOOD WASTE NUM UNIT,WASTE QUANTITY,WASTE QUANTITY UNIT,FOOD PRCSSNG STGE OUTPT NUM,FOOD PRCSSNG STGE OUTPT NUM UNIT,INGRDNT COST NUM,INGRDNT COST NUM UNIT,CALCLTD WASTGE COST NUM ,CALCLTD WASTGE COST NUM UNIT,WASTE COLLCTN COST NUM,WASTE COLLCTN COST NUM UNIT,WASTE TRTMNT COST NUM,WASTE TRTMNT COST NUM UNIT,COST,COST UNIT,CONSUMPTION START DATE,CONSUMPTION END DATE,TRANSACTION DATE,WASTE GENRTN PRCSS TYP,WASTE GENRTN PRCSS CATGRY,WASTE DIVRSN METHD CDE,WASTE DIVRSN METHD SUB TYP CDE,WASTE DIVRSN SITE TYP CDE,HAZRD TYP CDE,DISPOSAL METHOD,SPEND TYPE,DATA QUALITY TYPE,EVIDENCE,EVIDENCE TXT 2,EVIDENCE TXT 3,FRST LOAD TME,FRST LOAD UPTD BY,LST UPDT TME,LST UPDT BY,SRC INFO,INDUSTRY,PLATFORM TYPE,COMPONENT ID,FACILITY,ORGANIZATIONAL UNIT
442aef539b78a5f29190d3620c1a2137_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Dair001,Dairy And Eggs,Milk,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Dai_Mil6486,948,tonnes,1.5,14.2,%,934,tonnes,1.1,10.3,tonnes,1.4,13.07,%,38,tonnes,910,tonnes,660,USD per tonnes,24792,USD,1352,USD,13523,USD,39667,USD,01-06-2023,30-06-2023,14-05-2023,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
23f27360a48445fbeb16929f49673e57_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Bev_Sug5377,330,tonnes,1.5,5,%,325,tonnes,1.1,3.6,tonnes,1.5,4.88,%,13,tonnes,317,tonnes,460,USD per tonnes,6167,USD,483,USD,4826,USD,11475,USD,01-08-2023,30-08-2023,13-07-2023,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
9b83373a9b8b664d9350b24c73bee64b_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Bev_Sug7937,74,tonnes,1.5,1.1,%,73,tonnes,1.2,0.9,tonnes,1.2,0.88,%,3,tonnes,72,tonnes,460,USD per tonnes,1323,USD,104,USD,1035,USD,2461,USD,01-10-2023,31-10-2023,15-09-2023,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
175ad4d849bd0a5a4bd97ca222c2c829_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Strawberries,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Bev_Str5717,18,tonnes,1.5,0.3,%,18,tonnes,1.2,0.2,tonnes,1.1,0.2,%,1,tonnes,18,tonnes,5400,USD per tonnes,3733,USD,25,USD,249,USD,4007,USD,01-05-2022,31-05-2022,13-04-2022,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
7610418697a0d6a2bfc7363c669ff188_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Millets,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Sna_Mil2812,11954,tonnes,1.5,179.3,%,11775,tonnes,1.6,188.4,tonnes,1.4,164.85,%,533,tonnes,11422,tonnes,270,USD per tonnes,143792,USD,19172,USD,57517,USD,220480,USD,01-08-2022,31-08-2022,16-07-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
54d2db3c3a9b941286ae634792a9d554_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Meat001,Meat,Pork meat,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Mea_Por7468,1280,tonnes,1.5,19.2,%,1261,tonnes,1.6,20.2,tonnes,1.3,16.39,%,56,tonnes,1224,tonnes,2040,USD per tonnes,113744,USD,2007,USD,6022,USD,121773,USD,01-01-2023,31-01-2023,13-12-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
a69e3421d06cd119cfbfd180950bd2ce_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Bev_Sug5783,98,tonnes,1.5,1.5,%,96,tonnes,1.5,1.4,tonnes,1.5,1.45,%,4,tonnes,94,tonnes,460,USD per tonnes,2007,USD,157,USD,1570,USD,3734,USD,01-04-2023,30-04-2023,12-03-2023,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
c829189976f467e36a6603cce0efcbac_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Canola Seed,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Pan_Can3136,3047,tonnes,1.5,45.7,%,3001,tonnes,1.2,36,tonnes,1.2,36.01,%,118,tonnes,2929,tonnes,1350,USD per tonnes,158928,USD,4238,USD,42381,USD,205547,USD,01-12-2023,31-12-2023,15-11-2023,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
047b8cae9690bb236fc725c8e45bea35_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Meat001,Meat,Pork meat,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Mea_Por1765,1189,tonnes,1.5,17.8,%,1171,tonnes,1.6,18.7,tonnes,1.3,15.23,%,52,tonnes,1137,tonnes,2040,USD per tonnes,105687,USD,1865,USD,5595,USD,113147,USD,01-02-2022,28-02-2022,17-01-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
4ed331f58cdf305055d190fa817fd256_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Fres001,Fresh Produce,Potato,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Fre_Pot5663,2851,tonnes,1.5,42.8,%,2808,tonnes,1.8,50.5,tonnes,1.2,33.7,%,127,tonnes,2724,tonnes,2730,USD per tonnes,346754,USD,4573,USD,13718,USD,365044,USD,01-02-2023,28-02-2023,12-01-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
ae150fc6f68d7b3c80f51c39a652563c_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Sugar,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Sna_Sug6901,287,tonnes,1.5,4.3,%,282,tonnes,1.9,5.4,tonnes,1.5,4.23,%,14,tonnes,273,tonnes,460,USD per tonnes,6393,USD,500,USD,1501,USD,8395,USD,01-03-2023,31-03-2023,09-02-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
24587787a64bfeef3204e1b1ef74b2e6_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Pan_Sug7636,15,tonnes,1.5,0.2,%,15,tonnes,1.3,0.2,tonnes,1.4,0.21,%,1,tonnes,15,tonnes,460,USD per tonnes,290,USD,23,USD,227,USD,540,USD,01-11-2023,30-11-2023,17-10-2023,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
0cc5bc054432de2b6b39e3f4f40f2d39_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Bev_Sug2708,16,tonnes,1.5,0.2,%,16,tonnes,1.6,0.2,tonnes,1.3,0.2,%,1,tonnes,15,tonnes,460,USD per tonnes,316,USD,25,USD,247,USD,587,USD,01-02-2022,28-02-2022,14-01-2022,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
b2947f63cf004b702e13bdbae79d365c_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Meat001,Meat,Lamb meat,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Mea_Lam4634,1431,tonnes,1.5,21.5,%,1409,tonnes,1.2,16.9,tonnes,1.1,15.5,%,54,tonnes,1377,tonnes,6020,USD per tonnes,324346,USD,1940,USD,5819,USD,332105,USD,01-06-2022,30-06-2022,14-05-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
937f938112d688009a5d9f1ab7a6558f_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Soyabean Oil,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Pan_Soy8217,270,tonnes,1.5,4,%,266,tonnes,2,5.3,tonnes,1.4,3.72,%,13,tonnes,257,tonnes,1360,USD per tonnes,17797,USD,471,USD,4711,USD,22979,USD,01-08-2022,31-08-2022,12-07-2022,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
3a6de59bc48ccf541f934c7f463803c6_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Milk Solids,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Sna_Mil9594,569,tonnes,1.5,8.5,%,560,tonnes,1.5,8.4,tonnes,1.5,8.4,%,25,tonnes,543,tonnes,6640,USD per tonnes,168265,USD,912,USD,2737,USD,171914,USD,01-11-2022,30-11-2022,12-10-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
4af70138bdfa9d4cc1db78c6bd72e65a_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_SeaF001,Sea Food,Lobster,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Sea_Lob7152,1191,tonnes,1.5,17.9,%,1174,tonnes,1.3,15.3,tonnes,1.3,15.26,%,48,tonnes,1143,tonnes,35160,USD per tonnes,1701170,USD,1742,USD,5225,USD,1708140,USD,01-08-2023,30-08-2023,16-07-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
efa9e53363769719173909bddeffa3ff_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Sugar,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Sna_Sug2467,460,tonnes,1.5,6.9,%,453,tonnes,1.8,8.2,tonnes,1.1,4.98,%,20,tonnes,440,tonnes,460,USD per tonnes,9217,USD,721,USD,2164,USD,12103,USD,01-09-2022,30-09-2022,15-08-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
759550ad0fa2e86b5384f40925a6ebbe_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Fres001,Fresh Produce,Lettuce,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Fre_Let8396,3840,tonnes,1.5,57.6,%,3783,tonnes,1.6,60.5,tonnes,1.1,41.61,%,160,tonnes,3680,tonnes,2770,USD per tonnes,442461,USD,5750,USD,17251,USD,465463,USD,01-02-2023,28-02-2023,13-01-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
08227ec0654aa063ea71c550a70c2796_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Sugar,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Pul_Sug1580,236,tonnes,1.5,3.5,%,232,tonnes,1.2,2.8,tonnes,1.5,3.49,%,10,tonnes,226,tonnes,460,USD per tonnes,4515,USD,353,USD,1060,USD,5928,USD,01-05-2023,30-05-2023,14-04-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
04c90590c6d74a5f3fa07023728cb0f4_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_SeaF001,Sea Food,Lobster,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Sea_Lob9534,1191,tonnes,1.5,17.9,%,1174,tonnes,1.3,15.3,tonnes,1.3,15.26,%,48,tonnes,1143,tonnes,35160,USD per tonnes,1701170,USD,1742,USD,5225,USD,1708140,USD,01-09-2023,30-09-2023,17-08-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
19e0bb83a81965e0f9d34bb851dc6df5_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Bev_Sug4273,108,tonnes,1.5,1.6,%,106,tonnes,2,2.1,tonnes,1.3,1.38,%,5,tonnes,103,tonnes,460,USD per tonnes,2360,USD,185,USD,1847,USD,4392,USD,01-11-2023,30-11-2023,15-10-2023,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
18b3b54311548a62070fff7495741945_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Dair001,Dairy And Eggs,Eggs,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Dai_Egg9376,457,tonnes,1.5,6.9,%,451,tonnes,1.6,7.2,tonnes,1.3,5.86,%,20,tonnes,437,tonnes,4840,USD per tonnes,96442,USD,717,USD,7173,USD,104332,USD,01-02-2022,28-02-2022,16-01-2022,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
b11b5cf7c18923df20f63439623ce872_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Red Kidney Beans,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_22ORD_FORET_CHI_Pul_Red3999,612,tonnes,1.5,9.2,%,603,tonnes,1.6,9.7,tonnes,1.3,7.84,%,27,tonnes,586,tonnes,1370,USD per tonnes,36553,USD,961,USD,2882,USD,40395,USD,01-03-2022,31-03-2022,14-02-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
424f4d78b027043bae9478acea0607f9_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Fres001,Fresh Produce,Tomato,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Fre_Tom4020,6157,tonnes,1.5,92.4,%,6065,tonnes,1.7,103.1,tonnes,1.2,72.78,%,268,tonnes,5889,tonnes,4090,USD per tonnes,1097070,USD,9656,USD,28969,USD,1135690,USD,01-04-2022,30-04-2022,16-03-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
0424254c3a3879213750a8f0668847a3_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Soyabean Oil,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Pan_Soy7519,283,tonnes,1.5,4.2,%,279,tonnes,1.3,3.6,tonnes,1.1,3.07,%,11,tonnes,272,tonnes,1360,USD per tonnes,14876,USD,394,USD,3938,USD,19207,USD,01-01-2023,31-01-2023,15-12-2022,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
f43d2beeed5eff30fa1459b184617a97_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Corns,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Pul_Cor1466,2321,tonnes,1.5,34.8,%,2286,tonnes,1.3,29.7,tonnes,1.5,34.3,%,99,tonnes,2222,tonnes,2170,USD per tonnes,214477,USD,3558,USD,10674,USD,228710,USD,01-02-2023,28-02-2023,12-01-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
9675643e18b2274c978bbf4d34502657_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_SeaF001,Sea Food,Lobster,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Sea_Lob9239,1178,tonnes,1.5,17.7,%,1160,tonnes,1.1,12.8,tonnes,1.2,13.92,%,44,tonnes,1134,tonnes,35160,USD per tonnes,1559430,USD,1597,USD,4790,USD,1565820,USD,01-03-2023,31-03-2023,09-02-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
0c734c47ea3959837af6f9ef7b6da86e_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_SeaF001,Sea Food,Lobster,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Sea_Lob4681,1226,tonnes,1.5,18.4,%,1208,tonnes,1.9,22.9,tonnes,1.3,15.7,%,57,tonnes,1169,tonnes,35160,USD per tonnes,2005660,USD,2054,USD,6161,USD,2013880,USD,01-10-2023,31-10-2023,12-09-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
746f299d3a9ea2d045d89d62b07967fc_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Apple,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Bak_App5056,2072,tonnes,1.5,31.1,%,2041,tonnes,1.2,24.5,tonnes,1.1,22.45,%,78,tonnes,1994,tonnes,4470,USD per tonnes,348748,USD,2809,USD,8426,USD,359983,USD,01-11-2023,30-11-2023,16-10-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
4a7493d14164fdabb1ea0783fcb88e0e_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_SeaF001,Sea Food,Lobster,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_22ORD_FORET_CHI_Sea_Lob3322,1122,tonnes,1.5,16.8,%,1106,tonnes,1.2,13.3,tonnes,1.1,12.16,%,42,tonnes,1080,tonnes,35160,USD per tonnes,1486060,USD,1522,USD,4565,USD,1492140,USD,01-06-2022,30-06-2022,12-05-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
bdff30c04f9e5ed3852a9bea4919c965_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Red Kidney Beans,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Pul_Red6312,893,tonnes,1.5,13.4,%,879,tonnes,1.5,13.2,tonnes,1.4,12.31,%,39,tonnes,854,tonnes,1370,USD per tonnes,53281,USD,1400,USD,4200,USD,58881,USD,01-02-2023,28-02-2023,14-01-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
9d5b74f399fc7bf3b842d7906b1746b2_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Milk Solids,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Sna_Mil7118,570,tonnes,1.5,8.5,%,561,tonnes,1.4,7.9,tonnes,1.1,6.17,%,23,tonnes,547,tonnes,6640,USD per tonnes,149843,USD,812,USD,2437,USD,153093,USD,01-04-2023,30-04-2023,16-03-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
