D_N_M_Emission,D_N_M_Row_Checksum,Do_N_M_Modifiedon,Name,Scope,Emissions_Source,Activity_type,Calculation_date,Transaction_date,Consumption_start_date,Consumption_end_date,Country_Region,Organizational_unit,Facility,Source,Latitude,Longitude,CH4,CH4_unit,CO2,CO2_unit,N2O,N2O_unit,CO2E,CO2E_unit,Is_market_based,Is_biogenic,Emission_factor,Factor_mapping,Adjusted_activity_quantity,Adjusted_activity_quantity_unit,Origin_correlation_ID,PFCs,PFCs_unit,SF6,SF6_unit,Other_GHGs,Other_GHGs_unit,HFCs,HFCs_unit,NF3,NF3_unit,Industry
b3a91122-9319-ef11-840a-000d3af0e99a,mrmv9BrBl9klXwDiQMf/lD/0lVa7h3nJuJTfI+qXYnq2W2j6vmaDn2hQJ55F1hozsqZdhupvWjvptnQONFVusw==,24-05-2024 06:02,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,14-07-2023,01-08-2023,30-08-2023,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,6875.0000000000,kg,275.0000000000,kg,16830.0000000000,g,177165.3400000000,kg,No,No,Landfilled,Landfilled,110.0000000000,tonnes,bd9c670ac4345f39d84911c73cc03b8b,,,,,,,,,,,Retail
c4807e20-9319-ef11-840a-6045bde848a8,e/Sc/LwJAyss7pZ13v9JP+uSwNC4K3h4uC1YDaE2swLUp7ocStKL+LDpQ2W3OK3hildFGWX2titjDPGKbUHGOA==,24-05-2024 06:02,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,15-04-2023,01-05-2023,30-05-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,37.8000000000,kg,315.0000000000,kg,25.2000000000,kg,8769.6000000000,kg,No,No,Composted,Composted,126.0000000000,tonnes,00fac9f11aea0ab66dda20f6c531e21a,,,,,,,,,,,Retail
48c15c14-9319-ef11-840a-000d3af0d388,ULRzQr34HMHlZIZHdO2vmh5uWAqxrn6ck9sI97OTRV4FwP0Dmuhm27OZ/sOYzXpUNMKZCZJ4ea0S2jCPtO9BOw==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,17-05-2023,01-06-2023,30-06-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,5312.5000000000,kg,212.5000000000,kg,13005.0000000000,g,136900.4900000000,kg,No,No,Landfilled,Landfilled,85.0000000000,tonnes,32567c18e28e1d5a38429844d22e9dd5,,,,,,,,,,,Retail
5b12c70f-9319-ef11-840a-000d3af0e99a,2sUHAwuwZGI64VmKUPhR1b4jQHBELIF/buoqCMJRJ43F3WqtydGy8IZ0c6qcEXMPMMxDkBHNo9K5dT+k1n3Seg==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,11-11-2022,01-12-2022,31-12-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,1.5000000000,kg,12.5000000000,kg,1.0000000000,kg,348.0000000000,kg,No,No,Composted,Composted,5.0000000000,tonnes,bc5a113e75fef1535a8c3505e9ef1fe5,,,,,,,,,,,Retail
78406f1a-9319-ef11-840a-000d3af0d388,kNBsxKyqKi2C320GZHtkUlG3kcgrqSIam1+gEeCNuD6/w2yYtytW3YrLA3gTkxtB0NScsq9qlBb/jQgg+iFL3w==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,14-12-2022,01-01-2023,31-01-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,4.2000000000,kg,35.0000000000,kg,2.8000000000,kg,974.4000000000,kg,No,No,Composted,Composted,14.0000000000,tonnes,2f9f225240972b27b4e85610610a7ec5,,,,,,,,,,,Retail
c0e6dd19-9319-ef11-840a-7c1e5205d72d,FjUnRSv7/cYGDwJxS+Nty7x/TJ6Z83JKM/p9SGQvjnosNTTSEj1w8qMCU3uDvRrwhTDxE4vjnpx0eU741jhxCg==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,24-05-2024,13-02-2023,01-03-2023,31-03-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,10000.0000000000,kg,400.0000000000,kg,24480.0000000000,g,257695.0400000000,kg,No,No,Landfilled,Landfilled,160.0000000000,tonnes,29b8e496e5341e1ecca8db7d587fc11f,,,,,,,,,,,Retail
7dd6691b-9319-ef11-840a-002248d4f085,xDDV6dE/Cinm2KMpK2oYeAhzXjtgjTfg8YnOmywAdSBg76uWLD/dK8AgOu7h3k5Xmd7d19qEiGQGEJhErnCkmw==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,16-11-2023,01-12-2023,31-12-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,0.3000000000,kg,2.5000000000,kg,0.2000000000,kg,69.6000000000,kg,No,No,Composted,Composted,1.0000000000,tonnes,19b53c22bc92edfbee86b394e359cc03,,,,,,,,,,,Retail
48fddc16-9319-ef11-840a-000d3af0a822,5Phsh1TnlvTrPQdJ2zyfxZBhJiv+MPbq9bEnrBnRdZYwgyrUfobIN9tzuPHct156/Uipwddvg2FvQF2WbGbVNg==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,14-12-2022,01-01-2023,31-01-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,36.3000000000,kg,302.5000000000,kg,24.2000000000,kg,8421.6000000000,kg,No,No,Composted,Composted,121.0000000000,tonnes,ded360aaf442159d548d75956c824865,,,,,,,,,,,Retail
39416f1a-9319-ef11-840a-000d3af0d388,FC1cwe8y1lvK0Lck7ja3DQmbVTnAfgmrPF+g2bej+QABxbwNjjaFA7AlSP5pecTyIPhsCnM5hVfESMoxdB3JGQ==,24-05-2024 06:02,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,13-12-2021,01-01-2022,31-01-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,33.0000000000,kg,275.0000000000,kg,22.0000000000,kg,7656.0000000000,kg,No,No,Composted,Composted,110.0000000000,tonnes,577020a1cc95a00d8eea0efb094cfc22,,,,,,,,,,,Retail
b14f061c-9319-ef11-840a-000d3af0e99a,qqtZAzEwHwJSn0oXK+bo+YIGlgenFAzssLLn4t643g5F3LwqtelEi6I7AryyIu169slApHpEBMH+liVc1G2omA==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,15-09-2022,01-10-2022,31-10-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,14437.5000000000,kg,577.5000000000,kg,35343.0000000000,g,372047.2140000000,kg,No,No,Landfilled,Landfilled,231.0000000000,tonnes,ccffa751c73bd91cb0697153cd3a83fb,,,,,,,,,,,Retail
67a91122-9319-ef11-840a-000d3af0e99a,efP//IsOFsOIXYLry2hzFL4YHnAOYk8KYcAhbx9zP/66OfOzCslVfQn9OgTYPVSHTosIU9XJ0TXewzoOAtNznw==,24-05-2024 06:02,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,17-07-2022,01-08-2022,31-08-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,13.2000000000,kg,110.0000000000,kg,8.8000000000,kg,3062.4000000000,kg,No,No,Composted,Composted,44.0000000000,tonnes,90e8250f6ba576f08fa2f82a2b063aba,,,,,,,,,,,Retail
c14f061c-9319-ef11-840a-000d3af0e99a,I1NYSqnLoF36f01RCTYq6cn3M/VW7hVvmWT2ZTt/jeR8CqjSHCZhRUb3m18YbKeVAgTUy5hpE+meV3piznYTZQ==,24-05-2024 06:02,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,24-05-2024,14-01-2022,01-02-2022,28-02-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,125.0000000000,kg,5.0000000000,kg,306.0000000000,g,3221.1880000000,kg,No,No,Landfilled,Landfilled,2.0000000000,tonnes,4c045698a7a7efb4f0da9baed28a048f,,,,,,,,,,,Retail
dc4f061c-9319-ef11-840a-000d3af0e99a,fWn83pgRLvblsuP9IQx4/hBOsWINZvrrqxfGU5mew9KksVbkC/lZw10iOZIdEB9SIBg807MT1NmAvQBs3lBWlg==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,16-07-2022,01-08-2022,31-08-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,33312.5000000000,kg,1332.5000000000,kg,81549.0000000000,g,858446.6020000000,kg,No,No,Landfilled,Landfilled,533.0000000000,tonnes,7610418697a0d6a2bfc7363c669ff188,,,,,,,,,,,Retail
3cad1b15-9319-ef11-840a-002248d4f085,g4yfZ6hXaozS8m3/KFEuOKdj6oxHlhBjo2r54l0K31OyD68PhezNy0iVTPwisrmSVrdzANN5v4yHCVvkZO5NWA==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,17-08-2023,01-09-2023,30-09-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,37.8000000000,kg,315.0000000000,kg,25.2000000000,kg,8769.6000000000,kg,No,No,Composted,Composted,126.0000000000,tonnes,b2d84f838ceb76310f34940c48b6c107,,,,,,,,,,,Retail
55406f1a-9319-ef11-840a-000d3af0d388,+px9/LwZ7j8x8V76loUtEsyXngBUoahiMnx8qz4Kma+4HAodXlhc2FETbQB/dNUJ6LdLTfq2lsAZdzFEKdHObA==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,24-05-2024,14-10-2022,01-11-2022,30-11-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,7312.5000000000,kg,292.5000000000,kg,17901.0000000000,g,188439.4980000000,kg,No,No,Landfilled,Landfilled,117.0000000000,tonnes,7015b9a26afce502f8a463234f49f0f4,,,,,,,,,,,Retail
42a50b16-9319-ef11-840a-000d3af0e99a,/vcRcVYGArxWUMHVMW6x19+dhp8xQNeu3baSFzI/hQBFtOL9OzQ4idEQwyd/IgYsSEvPA57BGSAcom2nhNrOng==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,12-09-2022,01-10-2022,31-10-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,1187.5000000000,kg,47.5000000000,kg,2907.0000000000,g,30601.2860000000,kg,No,No,Landfilled,Landfilled,19.0000000000,tonnes,280470441fe1671bcc203076224d4b92,,,,,,,,,,,Retail
fd4e061c-9319-ef11-840a-000d3af0e99a,42F4qXYqzdjqONNOJ1OWe+wjflp/6z3FyMTv4Ov5YWhAfugINdgm7tzXZhsr7nnd9IMuSRszTDEf8CUd0XlyaQ==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,12-03-2022,01-04-2022,30-04-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,7.5000000000,kg,62.5000000000,kg,5.0000000000,kg,1740.0000000000,kg,No,No,Composted,Composted,25.0000000000,tonnes,ef19454774f68d39e2a167ac8fb99fbd,,,,,,,,,,,Retail
664f061c-9319-ef11-840a-000d3af0e99a,pE5k7fmn5fgmSaRy6MQxiuFOFxuOXbIFIEODnMPHMHLS/P871xGff5+E4S3cVhMh5p8F0IKreT+VG2m1Jm9Zxg==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Composted,24-05-2024,13-03-2022,01-04-2022,30-04-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,3.9000000000,kg,32.5000000000,kg,2.6000000000,kg,904.8000000000,kg,No,No,Composted,Composted,13.0000000000,tonnes,3dd063278f00922253350db0aaee2920,,,,,,,,,,,Retail
2a4f061c-9319-ef11-840a-000d3af0e99a,sdvxm3Th842qsuyvLauwtvvUNTRWXKVb3saUDFmhUZEFn1LYGn02/jI7Vzi6qpdAryNWxamBq+cVMDLQdK8Mhw==,24-05-2024 06:01,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,12-02-2024,01-03-2024,31-03-2024,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,2875.0000000000,kg,115.0000000000,kg,7038.0000000000,g,74087.3240000000,kg,No,No,Landfilled,Landfilled,46.0000000000,tonnes,1d1f92ba1cdfa7b585b2633eaf0a47cb,,,,,,,,,,,Retail
4e4f061c-9319-ef11-840a-000d3af0e99a,sQYq0JnMNS246wJLIAcGelIAlzRbSEavz1NhyM8yLdMufKqaXBbSptn+C2jESdQv9g1uLyo3I2CVRE2QQLy7cA==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Composted,24-05-2024,16-01-2022,01-02-2022,28-02-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,6.0000000000,kg,50.0000000000,kg,4.0000000000,kg,1392.0000000000,kg,No,No,Composted,Composted,20.0000000000,tonnes,18b3b54311548a62070fff7495741945,,,,,,,,,,,Retail
87416f1a-9319-ef11-840a-000d3af0d388,RaW6YZrlhS9V3reKxQcjxgZ9MEGkuZX9f1yiXDH1PxcVhhe4ypCTPo3BlUoGehZrQBCN5t6eo0wIgjp7nKFfUA==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,13-01-2023,01-02-2023,28-02-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,1375.0000000000,kg,55.0000000000,kg,3366.0000000000,g,35433.0680000000,kg,No,No,Landfilled,Landfilled,22.0000000000,tonnes,4de4c0d2cbe129c5e6e660aeec29ffe7,,,,,,,,,,,Retail
5f807e20-9319-ef11-840a-6045bde848a8,L3yhhdVWtBByVHldvOgAU0mMK/CMWwU8cF+slB6+gUditINr3OnL3pyAEqW3gsbeME2/HwWaB6O22Ml6dzqY8Q==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,14-02-2022,01-03-2022,31-03-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,187.5000000000,kg,7.5000000000,kg,459.0000000000,g,4831.7820000000,kg,No,No,Landfilled,Landfilled,3.0000000000,tonnes,930d2e0bd19821690fa8b84bfbe4432f,,,,,,,,,,,Retail
b34f061c-9319-ef11-840a-000d3af0e99a,CMDkoYsqtHvWjo4zpG4aRWkQItlE6Dxym6uC1bMN1A1bQLNoN5NoiX7U0nPVFMIBfO80795yCdVHyBjfRcFk8A==,24-05-2024 06:02,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,17-10-2022,01-11-2022,30-11-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,0.6000000000,kg,5.0000000000,kg,0.4000000000,kg,139.2000000000,kg,No,No,Composted,Composted,2.0000000000,tonnes,7405e5555a6fd837038d683eb86733ae,,,,,,,,,,,Retail
2cc15c14-9319-ef11-840a-000d3af0d388,S1zA6h5qg/WiPoQf5rGbp+XiX33haB9bARoyWQsEBLmoGz2lqW3v6mNonGa7sN4d5O1wir9kKciNzT1yrfJbkQ==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,12-07-2023,01-08-2023,30-08-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,37.8000000000,kg,315.0000000000,kg,25.2000000000,kg,8769.6000000000,kg,No,No,Composted,Composted,126.0000000000,tonnes,6292765c632ad26209ae117bf92d7ab6,,,,,,,,,,,Retail
4b12c70f-9319-ef11-840a-000d3af0e99a,Rg4GubRjuTaGYMuh9guthKLfoxDOD+k+gLROFVwBbvPOIKLiP3WE1NocwSjGkcgoX1wnPAk34qXE/79xiSUYeA==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,14-03-2022,01-04-2022,30-04-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,3.6000000000,kg,30.0000000000,kg,2.4000000000,kg,835.2000000000,kg,No,No,Composted,Composted,12.0000000000,tonnes,876740026796d772a533f3700c2ef098,,,,,,,,,,,Retail
96a91122-9319-ef11-840a-000d3af0e99a,KnLL2zFdUcnNziUSI3gZJviB/jpow0PegmgNLMOVJf/ST/JZLN9difVu/xsZUa49O4gvsJ6JJR2ipQEIji6ZuQ==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,16-09-2023,01-10-2023,31-10-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,20500.0000000000,kg,820.0000000000,kg,50184.0000000000,g,528274.8320000000,kg,No,No,Landfilled,Landfilled,328.0000000000,tonnes,bcc0bb5924831d9ff813066c93cf006c,,,,,,,,,,,Retail
c9807e20-9319-ef11-840a-6045bde848a8,3u5kbh7LMKrpIwdxcqMhkP/bIya03e0arcOnNAVjPeIURlTac5Jy5AetPYRCWXyYB+RrI1f2zX5uiUJwX9/iXw==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,13-12-2022,01-01-2023,31-01-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,1500.0000000000,kg,60.0000000000,kg,3672.0000000000,g,38654.2560000000,kg,No,No,Landfilled,Landfilled,24.0000000000,tonnes,30c7ff67c3cd28b4d85db69896c353b1,,,,,,,,,,,Retail
1aa50b16-9319-ef11-840a-000d3af0e99a,ehYu4cQvKZUZODnzhQ4dw50npvvTz+l60dXyWnWZDspzbIwb9tWruXYq4jHxf3PB2RBjv5B1CDqw7pMJsg6NtQ==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,17-10-2023,01-11-2023,30-11-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,15500.0000000000,kg,620.0000000000,kg,37944.0000000000,g,399427.3120000000,kg,No,No,Landfilled,Landfilled,248.0000000000,tonnes,c9656bed82d25b832a504e72ead7bd97,,,,,,,,,,,Retail
21a50b16-9319-ef11-840a-000d3af0e99a,0wJXChMVSdsTmghc30shKtDBjQi4z3W/SxH0QYhrR2fhqasO0q7iDWr7CKTQefIpyff8KgX7edaSvle3d0Pxdg==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,15-09-2023,01-10-2023,31-10-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,4875.0000000000,kg,195.0000000000,kg,11934.0000000000,g,125626.3320000000,kg,No,No,Landfilled,Landfilled,78.0000000000,tonnes,6cce7b7d088214e7bf9bddd363aec5ae,,,,,,,,,,,Retail
57406f1a-9319-ef11-840a-000d3af0d388,sTJ8eTLScQP13o0tOaDYKWOMlY8MwDLe7CDBgU+p2+sPpxQCv9hVeOtEPXhKxDlZHqJiMjRZa+lgPTtwUwCPqQ==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,17-08-2022,01-09-2022,30-09-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,1375.0000000000,kg,55.0000000000,kg,3366.0000000000,g,35433.0680000000,kg,No,No,Landfilled,Landfilled,22.0000000000,tonnes,4a16f3a2be7b4206f4e72e054f1d2aa3,,,,,,,,,,,Retail
ed406f1a-9319-ef11-840a-000d3af0d388,bSZFACfUtiF3bUz6mq/qBBM/1yv5iHw9FLE8jyUs2x26BWYr+GKrsBTy3GKCgKV9xZ9F67AkVQRPXajcpIo1zQ==,24-05-2024 06:01,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,12-04-2022,01-05-2022,31-05-2022,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,125.0000000000,kg,5.0000000000,kg,306.0000000000,g,3221.1880000000,kg,No,No,Landfilled,Landfilled,2.0000000000,tonnes,561b5824d2ee2fb9ba79adb866d1b29b,,,,,,,,,,,Retail
274f061c-9319-ef11-840a-000d3af0e99a,JjbIIk5M0KcO8XYq0wcdFCTxQuD2Wb+2TqovnsKHuWfXkgoISkuqX4HQIlkUiY/cf5Qugte58XaVv//qKOQ5MA==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,12-03-2023,01-04-2023,30-04-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,1250.0000000000,kg,50.0000000000,kg,3060.0000000000,g,32211.8800000000,kg,No,No,Landfilled,Landfilled,20.0000000000,tonnes,c34bad9e42bf264373fd902d854fbb38,,,,,,,,,,,Retail
84807e20-9319-ef11-840a-6045bde848a8,zwGC8t3b4ERhH8cvbkJ/isHWqpjAx6yUJnMSDi0fRXLVZz7RTxH2njMrZ8jr7whkFyI9APljQVnXyyW2mAq50A==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,11-02-2023,01-03-2023,31-03-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,17687.5000000000,kg,707.5000000000,kg,43299.0000000000,g,455798.1020000000,kg,No,No,Landfilled,Landfilled,283.0000000000,tonnes,3452c73a9f3bc1686f9f673bc18e1b4b,,,,,,,,,,,Retail
5492be10-9319-ef11-840a-000d3af0a822,nTM8F6G3eLoyQGlbY2ASUxcxwTWjHwluMKM0ScAr7JfSAIuyvspwyTI/wz8BGwt2o8LNKhtt2I4TFpYrDQe/4w==,24-05-2024 06:01,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,11-04-2022,01-05-2022,31-05-2022,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,62.5000000000,kg,2.5000000000,kg,153.0000000000,g,1610.5940000000,kg,No,No,Landfilled,Landfilled,1.0000000000,tonnes,196e695e2c843a7daf79beec71fd9c9e,,,,,,,,,,,Retail
49c15c14-9319-ef11-840a-000d3af0d388,/3EMr4V8fLkLBtC5UO5YfkmDrrzxmezgZcRRsYJgOJWPM04Gxpo8q82DWz6MBMlX8uLCmKkHV/WEx8bi+Y+qcA==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,16-04-2022,01-05-2022,31-05-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,2875.0000000000,kg,115.0000000000,kg,7038.0000000000,g,74087.3240000000,kg,No,No,Landfilled,Landfilled,46.0000000000,tonnes,113fc0a6d5de7ea0f99b63d54a52867f,,,,,,,,,,,Retail
21ad1b15-9319-ef11-840a-002248d4f085,0NoAQQ2xqhX0vde6Cl8HnHTslm1cfv2DaSn9QW/R0A/dN7XspTjDHNVlICN976yMHqQhfqfAgAI7laNiE/leKA==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,14-06-2023,01-07-2023,30-07-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,37.8000000000,kg,315.0000000000,kg,25.2000000000,kg,8769.6000000000,kg,No,No,Composted,Composted,126.0000000000,tonnes,b0e23dbf072d0c70a89959f98fee55f2,,,,,,,,,,,Retail
fca40b16-9319-ef11-840a-000d3af0e99a,13nHsdrg3x99LQw5pxtDAh8bIEAnWeLKqBPFb54yqFnKa+0MkPFN6IcxOc3GWhenc8euYmVRRyXc1xjCqlVZaw==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,14-01-2022,01-02-2022,28-02-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,125.0000000000,kg,5.0000000000,kg,306.0000000000,g,3221.1880000000,kg,No,No,Landfilled,Landfilled,2.0000000000,tonnes,fc353352a834dbf83041fc1092dbba14,,,,,,,,,,,Retail
32a50b16-9319-ef11-840a-000d3af0e99a,QHWdHouPQZCOpR9qghHFWGHWSHuuROg8pHi1nuqfC8MMwNlwuZ7RiCnmi8Gc9qCZ1pdOJUHBphHLkrY2WxtJnQ==,24-05-2024 06:01,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,15-10-2023,01-11-2023,30-11-2023,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,9875.0000000000,kg,395.0000000000,kg,24174.0000000000,g,254473.8520000000,kg,No,No,Landfilled,Landfilled,158.0000000000,tonnes,8c366b0310c80d391eb5bf20a863100a,,,,,,,,,,,Retail
51d6691b-9319-ef11-840a-002248d4f085,etG3SKCS5P8HtL8DmGOXgvtWeRG58dlUXuy0Ht5yTUOrFjb17+Dh51ySAAsLqQ8K6kw0jO8PAceH87DBbzRBDw==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,17-10-2022,01-11-2022,30-11-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,1.5000000000,kg,12.5000000000,kg,1.0000000000,kg,348.0000000000,kg,No,No,Composted,Composted,5.0000000000,tonnes,ae701b8a9d591dfeb116de53e8dc76c1,,,,,,,,,,,Retail
024f061c-9319-ef11-840a-000d3af0e99a,xhAE4Naa5QbMnUaCSQe2QL5/RTbgguppb9WuN7NTXr8OLkau5w8BCrcVdvXv2eWBLQFYASDgMfxx2yAesd64Pg==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,14-06-2022,01-07-2022,31-07-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,7625.0000000000,kg,305.0000000000,kg,18666.0000000000,g,196492.4680000000,kg,No,No,Landfilled,Landfilled,122.0000000000,tonnes,6afa4bb657d1724aac272b073a382ecf,,,,,,,,,,,Retail
68807e20-9319-ef11-840a-6045bde848a8,w0aJIu0ZFeA6zQrDpCdX74k1A2pi+IFo2r2+Sxb/x7ZJdNHfbyTBaqeQblWrTOtE0NqWmVJDruf8GAip4TEllQ==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,13-12-2021,01-01-2022,31-01-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,5312.5000000000,kg,212.5000000000,kg,13005.0000000000,g,136900.4900000000,kg,No,No,Landfilled,Landfilled,85.0000000000,tonnes,c7a98aabcf76d9bd462c1731709658fe,,,,,,,,,,,Retail
44a50b16-9319-ef11-840a-000d3af0e99a,JseQJVMVeemICZl+vNDsOeTIkPmB0WoCBKYljnMf1nj66EHiP+cMg6bV9+z/hbDX5Y7dzA+xdAFezktqvoLX7g==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,14-06-2022,01-07-2022,31-07-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,1625.0000000000,kg,65.0000000000,kg,3978.0000000000,g,41875.4440000000,kg,No,No,Landfilled,Landfilled,26.0000000000,tonnes,f5bf013ba426e438a8e57a2f0de14c29,,,,,,,,,,,Retail
4afddc16-9319-ef11-840a-000d3af0a822,OLEhLUAQbhAuRoehE8Z75mCLibwYx0QZJ4+y55ESm4sbThMlTlSkdUc8Taszb1nE/D3rF+IACroGPFLhfbiopA==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Composted,24-05-2024,13-05-2023,01-06-2023,30-06-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,3.9000000000,kg,32.5000000000,kg,2.6000000000,kg,904.8000000000,kg,No,No,Composted,Composted,13.0000000000,tonnes,c4062de909d443211a611e8125cadd4f,,,,,,,,,,,Retail
